"","user","type"
"601","Jian Ghomeshi and CBC part ways. ","news"
"602","The CBC says it has parted ways with ""Q"" radio host Jian Ghomeshi. More coming","news"
"603","Sarnia Mayor Mike Bradley says five injured in explosion and fire at industrial facility. Fire under control.","news"
"604","Five people injured in explosion and fire at industrial site in Sarnia, Ont., mayor says.More to come.","news"
"605","VIDEO: Stephen Harper, citizens honour slain soldier at War Memorial ","news"
"606","Pfizer earnings edge higher on strong vaccine sales ","news"
"607","UBS says tax credits lift profits by a third ","news"
"608","Indonesian jets intercept Singapore-registered civilian plane ","news"
"609","Indonesian jets intercept Singapore-registered civilian plane ","news"
"610","Football: Suarez credits Rodgers for Liverpool success ","news"
"611","China, Russia linked to cyber spying: researchers ","news"
"612","US durable goods orders drop in September ","news"
"613","Majority of HK protesters say they will fight on for a year: Reuters straw poll ","news"
"614","UN Security Council to meet on Israeli settlements ","news"
"615","Most #OccupyCentral protesters say they will fight on for a year: @Reuters straw poll ","news"
"616","EU set for 24% greenhouse gas emissions cut by 2020 ","news"
"617","Singapore has potential to be natural gas trading hub: Panel ","news"
"618","Boston Marathon bombing suspect's friend found guilty of lying to the authorities ","news"
"619","Bursary for ex-inmates named after veteran criminal lawyer Subhas Anandan ","news"
"620","Dutch investigators to ask Russia for evidence in #MH17 crash probe ","news"
"621","DENGUE ALERT: Sin Ming Road area identified as a high-risk dengue cluster ","news"
"622","A 22-year-old man was arrested today after posing as a police officer ","news"
"623","On now: Between The Lines discusses Afghan President Ashraf Ghani’s trip to China ","news"
"624","#ICYMI: Part 10 of the #BattleForMerger series on the Communist plan to “capture” the People’s Action Party ","news"
"625","PM Lee talks popular democracy, vision for Singapore beyond #SG50 at Forbes dialogue ","news"
"626","6 cases of impersonation of Government representatives reported ","news"
"627","OSIM posts 28% drop in after-tax profit, but says fundamentals still positive ","news"
"628","Trials for an experimental #Ebola vaccine take place in Switzerland this week ","news"
"629","The @SGIFFest returns after two-year hiatus, wants to spotlight regional films ","news"
"630","Blogger Han Hui Hui writes appeal to National Development Minister Khaw Boon Wan ","news"
"631","Retired Chinese general admits taking “extremely huge” bribes in return for army promotions ","news"
"632","The Hour Glass buys Watches of Switzerland for S$13.3m ","news"
"633","2008 economic crisis pulled at least 2.6m children into poverty: @UNICEF ","news"
"634","Why is Afghan leader Ashraf Ghani making Beijing his first destination as president? Watch Between The Lines 11pm SG/HK","news"
"635","IN PICTURES: #OccupyCentral protesters mark 1 month of demonstrations with sea of umbrellas ","news"
"636","‘Excellent’ discussions between Singapore, China: DPM Teo ","news"
"637","#BattleForMerger: Lee Kuan Yew speaks on the Communist plan to bring down the Government. A digital exclusive. ","news"
"638","62 Lim Chu Kang farms affected by change in land use ","news"
"639","Families of Pistorius &amp; Steenkamp accept prosecutors’ plan to appeal for harsher sentence ","news"
"640","Singapore companies look to Liaoning to expand ","news"
"641","Malaysian opposition leader Anwar Ibrahim is ""confident"" in appeal against sodomy conviction ","news"
"642","Indonesian defence chief in Singapore for bilateral meeting ","news"
"643","Guardian pharmacies to introduce vaccinations and health screenings ","news"
"644","N Korean leader Kim Jong-un had surgery to remove cyst in ankle: S Korea spy agency ","news"
"645","S$1.57b contract for Project Jewel, T1 expansion works awarded to… ","news"
"646","Dr Ng Eng Hen says new tethered blimp 'Aerostat' will strengthen Singapore’s defence ","news"
"647","HAPPENING NOW: A sea of umbrellas in Admiralty, as #OccupyCentral protesters mark one month of street protests ","news"
"648","RT @EwanMah: Catch our exclusive interview with @CaroWozniacki @WTAFinalsSG on SportsWorld tonight at 930pm ","news"
"649","Rescuers find body in sunken #Sewol ferry, 6 months after disaster ","news"
"650","NTUC FairPrice explains shortage of toilet rolls, tissues ","news"
"651","FOR SALE: Three land parcels in Tuas and Tanjong Penjuru for business development ","news"
"652","RT @yunsukCNA: Body recovered from #Sewol ferry after 102 days. It sank on Apr 16 leaving more than 300 people dead or missing: @YonhapNews","news"
"653","""We trust the country, its government”: FIFA boss fully supports 2018 @FIFAWorldCup in Russia ","news"
"654",".@SingaporePolice advise producer of #PurgePrank video of possible consequences ","news"
"655","Japan’s @SoftBank invests US$627m in India's @snapdeal to become largest shareholder ","news"
"656","FOR SALE: 39,000sqm land parcel for commercial use at Paya Lebar Central ","news"
"657","More electricians, gas workers can apply for licensing with relaxed rules ","news"
"658","KY Jelly claim weakens case against #AnwarIbrahim, argues defence counsel ","news"
"659","More borrowers expected to seek help under new unsecured credit rules: Credit Counselling Singapore ","news"
"660","RT @melgoh: Federal court resumes hearing on #AnwarIbrahim #Sodomy2 appeal case that may extend till Friday ","news"
"661","#OCBCCycle 2015 to take place Aug 29, 30; safety a ""paramount concern"" @TODAYonline ","news"
"662","Borrowers repaying multiple banks to be able to use a centralised repayment plan: DPM Tharman ","news"
"663","I look more like a paddle: ESM Goh on meeting @Martina #Navratilova, @ChrissieEvert once again ","news"
"664","From English teacher to Internet visionary: @alibabatalk's Jack Ma is China's richest person ","news"
"665","Private homes resale prices drop 0.7% overall in Sept: SPRI estimates ","news"
"666","JUST A DRILL: @SCDF, @SingaporePolice hold simulated attacks at malls and MRT stations ","news"
"667","Come invest in Afghanistan: President @ashrafghani makes China his first overseas trip","news"
"668","MT @melgoh: Lead prosecutor Muhd Shafee Abdullah in #AnwarIbrahim #Sodomy2 appeal case says verdict unlikely on Wednesday","news"
"669","#ICYMI: Direct trading between the RMB and Sing dollar is now available ","news"
"670","Time to shun mahjong and other extravagances: China daily @PDChina in anti-corruption op-ed ","news"
"671","RT @melgoh: DAP Kit Siang on #anwaribrahim sodomy II appeal. "" If anwar is put back in jail, this will be a cure to the political fatigue.""","news"
"672","Building a #SmartNation: @IDA_SINGAPORE launches DaaS pilot, signs MOI with @awscloud ","news"
"673","One month on: #HongKong remains defiant, #OccupyCentral protests continue, roads still blocked ","news"
"674","Singapore's economy expected to grow at ""moderate pace"" of 2.5% to 3.5% this year: MAS ","news"
"675","John Morrice is a “son of Singapore”: @OurSgArmy remembers the pioneer who died Oct 24 ","news"
"676","#AnwarIbrahim in court to appeal 5-year sentence for sodomy; ruling expected tomorrow ","news"
"677","VIDEO: A peek of @natlmuseum_sg’s SINGAPURA: 700 Years exhibition which opened today ","news"
"678","More youth in Myanmar are aiming to become entrepreneurs. @maywongcna reports ","news"
"679","RSAF will soon deploy a tethered hot-air balloon that can detect threats as far as 200km ","news"
"680","#ICYMI: Avenged Sevenfold (@TheOfficialA7X) to perform in S'pore, M'sia in 2015 #A7X ","news"
"681","22-year-old convicted of murders of 2 Chinese students in LA; now faces life imprisonment ","news"
"682","TAKE NOTE: From Nov 3, 5 gantries' ERP rates to decrease; 2 others to increase ","news"
"683","37 arrested from Jan to Sept for storing, selling contraband cigarettes: Singapore Customs ","news"
"684","Malaysian envoy on sex charge granted bail in NZ; conditions include surrendering passport ","news"
"685","RT @melgoh: Former federal court judge, Gopal Sri Ram to replace Hj Sulaiman as lead counsel in #anwaribrahim sodomy II appeal case","news"
"686","#BattleforMerger: Lee Kuan Yew explains why he worked with the Communist faction. WATCH: ","news"
"687","2095: The year gender inequality at work will be erased – @wef report ","news"
"688","#ICYMI: 6 protesters including Roy Ngerng and Han Hui Hui charged with public nuisance ","news"
"689","US resists release of videos showing Guantanamo inmates being force-fed through their nose ","news"
"690","More rain, less #sghaze in the coming weeks: ""PUB's turn to be busy,"" says @VivianBala ","news"
"691","Visiting Vietnam PM asks for India’s help in South China Sea dispute ","news"
"692","AGC allowed to appeal against @FCBCsg's challenge of Manpower Minister's order @todayonline ","news"
"693","US urges increased #Ebola vigilance for returning health workers from 3 worst-hit countries ","news"
"694","#ICYMI: UWS responds to allegations that their dolphins were kept in ""sub-standard"" condition ","news"
"695","Out of 294 labour cases in S’pore cited by a US report, a “minority” were suspected trafficking cases: Taskforce ","news"
"696","Singapore Power sets up new institute to provide training courses for the power and gas sector ","news"
"697","Football: French legend Zidane banned 3 months for coaching without necessary qualifications ","news"
"698","Remember Katong's Red House? Many have expressed interest in running a bakery there ","news"
"699","#PremierLeague: #QPR end losing streak with 2-0 victory over #AstonVilla ","news"
"700","Oil lower as Goldman slices crude price outlook ","news"
"701","Football: Terry hits out at Manchester Utd 'headlocks' ","news"
"702","Cuban sent to fight Ebola in Guinea dies of malaria ","news"
"703","Britain faces off against EU over budget payment ","news"
"704","Football: French legend Zidane sanctioned ","news"
"705","Poroshenko faces hurdles despite big Ukraine vote win ","news"
"706","Vietnam PM seeks India support on maritime row ","news"
"707","Cricket: Pakistan retain winning squad for second Test ","news"
"708","British PM vows to fight EU payment despite warning of fines ","news"
"709","France presents 'new measures' to appease EU over budget ","news"
"710","US pending home sales higher in September ","news"
"711","Thailand bans beach parties at some holiday spots ","news"
"712","German business confidence index Ifo falls in October ","news"
"713","Public service officers to be recognised for innovation ","news"
"714","Bye, beach bash: Thailand bans beach parties on some islands, including Koh Tao and Koh Samui ","news"
"715","Without John Morrice, we would not have today’s SAF: PM Lee remembers the pioneer who died ","news"
"716","32 teams and officers from the public sector to be recognised for their innovation on Wednesday ","news"
"717","Creating awareness for HDB Lease Buyback Scheme amongst seniors is a challenge: Halimah Yacob ","news"
"718",".@amazon unveils Fire TV Stick dongle which allows streaming of online content on TV sets ","news"
"719","Young artists with a cause ","news"
"720","Direct trading between the RMB, SGD is a ""major and significant"" development: DPM @teocheehean ","news"
"721","VIDEO: Roy Ngerng, Han Hui Hui arrive at court; they have been charged for allegedly disrupting an event in Sept ","news"
"722",".@juventusfc's Patrice Evra out for a month due to injury; may miss 2 @ChampionsLeague games","news"
"723","Now, on Between The Lines: Business is doubtful, politicians are hopeful; Is ASEAN ready for economic integration? ","news"
"724","Feasibility study for Singapore-China project to be concluded by 2015: DPM @teocheehean ","news"
"725","#ICYMI: Table tennis World Cup champ Zhang Jike puts a foot in it, loses prize money ","news"
"726","Find out who Ethan Juan misses the most when he’s away from home: ","news"
"727","Uncertainty mounts over the timetable for ASEAN economic integration: Between The Lines, 11pm SG/HK","news"
"728","#BattleforMerger: Lee Kuan Yew on why he worked with Lim Chin Siong and the Communists. WATCH: ","news"
"729","New Indonesian cabinet gets public criticism shortly after inauguration ","news"
"730","Three teens pretending to sell a mobile phone are foiled for attempted snatch theft ","news"
"731","S African prosecutors to appeal Pistorius’ culpable homicide verdict, 5-year jail term ","news"
"732","Japanese officials arrive in Pyongyang to probe N Korea’s wartime abduction of its citizens ","news"
"733","JUST IN: S African prosecutors to appeal Pistorius' verdict and sentence ","news"
"734","“I will be vindicated”: Malaysian opposition leader Anwar optimistic on sodomy appeal ","news"
"735","VIDEO: We need to phase out the ""captive dolphin industry”: @acres_sg in response to report by Wildlife Watcher ","news"
"736","Japan arrests captain of Chinese fishing boat for suspected coral poaching ","news"
"737","NUS Suzhou Research Institute establishes three new centres for topical issues in China ","news"
"738",".@OCLPHK calls for rally, one month after police fired tear gas at #OccupyCentral protesters ","news"
"739","Thailand charges two people with defaming the monarchy in performance at university ","news"
"740","VIDEO: #IMM under attack? All part of a drill for Exercise Heartbeat ","news"
"741","#EBOLA WATCH: NY boy in isolation after suffering fever, vomiting upon return from Guinea ","news"
"742","Revisit a 70s void deck, vote at the #BattleForMerger: New exhibition explores S'pore's past ","news"
"743","Following report by Wildlife Watcher - @AVAsg found the dolphins in 'satisfactory' condition ","news"
"744","HK official warns cross-trading scheme with Shanghai could be impacted by #OccupyCentral ","news"
"745","Family members of #Sewol disaster victims seek death penalty for ferry crew ","news"
"746","#BattleforMerger: Lee Kuan Yew on why he worked with the Communist faction, despite finding them 'dangerous' ","news"
"747","US calls for battle against #IslamicState to be extended to the internet ","news"
"748","Ethan Juan recounts homesickness and teary moments behind the scenes of Paradise in Service ","news"
"749","Singapore and China to start direct currency trading from tomorrow  ","news"
"750","S'pore, China to start direct currency trading from Tuesday; move will lower foreign exchange transaction costs: MAS ","news"
"751","Those working with animals might get standardised training to avoid animal abuse @TODAYonline ","news"
"752","US Marine accused of killing transgender Filipina says no basis for murder charge ","news"
"753","Explore 700 years of Singapore's history at @natlmuseum_sg's new interactive exhibition ","news"
"754","Keep those umbrellas handy - the Met Service forecasts wetter weather in coming weeks ","news"
"755","ERP revisions will take place from Nov 3, announces @LTAsg. Details: ","news"
"756","Otters at Underwater World Singapore kept in “sub-standard” conditions: animal rights groups ","news"
"757","HK-Shanghai cross-trading scheme postponed indefinitely ","news"
"758","Pink dolphin shown to have ""infection"" actually has skin cancer: Underwater World Singapore ","news"
"759","Australia suspends migration from #Ebola-hit West African nations to prevent spread of virus ","news"
"760","Food companies turn to technology, outsourcing to fight manpower crunch ","news"
"761",".@SPCA_SG, @acres_sg want more animals included under Road Traffic Act @TODAYonline ","news"
"762","#Sewol disaster: Prosecutors seek death penalty for captain ","news"
"763","US teen, shot in the head, dies from wounds inflicted at the high school shooting on Friday ","news"
"764","New Indonesian cabinet sworn in a week after @jokowi_do2 took office ","news"
"765","Avenged Sevenfold (@TheOfficialA7X) are set to hold a gig at @rwsentosa in Jan 2015 #A7X ","news"
"766","""Stupid"": #MUFC boss Van Gaal is unimpressed by @Persie_Official's goal celebrations ","news"
"767","Heard explosions at IMM? The @SingaporePolice was holding a simulated anti-terror exercise ","news"
"768","#DIDYOUKNOW: You can be sentenced to death for illegal fundraising in China ","news"
"769","#Banting lead actress Izyan Mellyna Ishak gets bruised and battered for her movie debut ","news"
"770","Local firms should go beyond legal compliance to raise corporate governance bar: SIAS ","news"
"771",".@MariahCarey shines at Singapore gig despite a repositioned stage at the @sgsportshub","news"
"772","HSA is seeking public feedback on the control of pharmaceutical products. Details: ","news"
"773","RT @melgoh: Opposition leader #AnwarIbrahim to deliver speech outside UM gate on eve of sodomy appeal hearing ","news"
"774","""Goodbye! From China!” The commentator's parting shot for the #WTAFinals ... held in Singapore ","news"
"775","Kidnapped Nigerian young women “used by militant group Boko Haram on front line”: Rights group ","news"
"776","Changi Airport's passenger traffic fell 0.5% in September to 4.25 million ","news"
"777","Animal welfare Bill: Updated penalties for cruelty by owners and businesses detailed ","news"
"778","Raffles Medical's net profit for Q3 rises 11.3% to S$15.4 million ","news"
"779","ERP rates will change at 5 selected locations from Nov 3. Details: ","news"
"780","HAPPENING NOW: The new Indonesian cabinet is being sworn in. Watch here: ","news"
"781","Singapore delegation to visit Changzhou to explore cooperation and business opportunities ","news"
"782","Protesters urge Hungarian PM to scrap internet tax ","news"
"783",".@chelseafc concedes a late equaliser from @ManUtd’s @Persie_Official ","news"
"784","DBS ATM, cash deposit machine in Tampines, Bedok splashed with paint ","news"
"785","Football: Llorente breaks duck as Juventus go clear of Roma ","news"
"786","More calls for increased regulation amid growth in third-party taxi-booking apps in Singapore ","news"
"787","Table Tennis: Zhang fined prize money for destroying boards ","news"
"788","Football: Sevilla go joint top with late fightback ","news"
"789","China to help map Guyana's mineral resources ","news"
"790","Football: Carlos Eduardo scores five as Nice run riot ","news"
"791","Tennis: Murray outlasts Robredo to win Valencia title ","news"
"792","Cricket: Babar, Shah star in Pakistan's win over Australia ","news"
"793","Pro-West, nationalist parties win Ukraine vote: Exit polls ","news"
"794","Football: Van Persie's late strike snatches 1-1 draw for Man United ","news"
"795","Athletics: Kiptoo leads Kenyan cleansweep in Frankfurt ","news"
"796","US envoy visiting Ebola-hit Africa condemns world response ","news"
"797","Kurds thwart new IS bid to cut off Syria's Kobane ","news"
"798","Motor Racing: Ogier wins in Spain, retains world title ","news"
"799","Golf: Olesen fights off Dubuisson to win Perth International ","news"
"800","More calls for regulation amid growth in taxi-booking apps ","news"
"801","Football: Newcastle soar as Burnley remain winless ","news"
"802","Tennis: Federer wins sixth Basel title ","news"
"803","Concerns mount over US Ebola quarantine ","news"
"804","German spies warn IS has anti-aircraft rockets: Report ","news"
"805","No laughing matter: Clown terror spreads in France ","news"
"806","PM @leehsienloong joined more than 1,000 residents at an Ang Mo Kio-Hougang Deepa Oli carnival ","news"
"807","A new video aims to educate foreign workers on employment practices and their rights in S'pore ","news"
"808","#OccupyCentral leaders have said the cancellation of a poll will not affect protesters' morale ","news"
"809","Singapore has confidence in China's growth and future prospects, says DPM Teo Chee Hean ","news"
"810","Egypt sentences 23 pro-democracy protesters to 3 years ","news"
"811","High security in Myanmar ahead of ASEAN Summit ","news"
"812","It's official: 25 eurozone banks flunk ECB financial health test ","news"
"813","Myanmar to be on highest security alert when it hosts the 25th ASEAN Summit next month ","news"
"814","Serena Williams beats Simona Halep to win the WTA Finals Championship in Singapore ","news"
"815","Tennis: Williams wins WTA Finals ","news"
"816","Vote suspension does not mean end to Occupy movement: Protest leaders ","news"
"817","Vietnam arrests top banker in fraud probe ","news"
"818","Indonesia's Widodo unveils cabinet including female foreign minister ","news"
"819","Heartwarming stories by Sembawang residents on Singapore to be compiled into a book ","news"
"820","Indonesia announces 34-member cabinet ","news"
"821","Singapore to continue requesting for higher haj quota ","news"
"822","JUST IN: Indonesia’s new president Joko Widodo has announced his 34-member cabinet ","news"
"823","Singapore to request for a higher haj quota as construction works in Mecca conclude ","news"
"824","China to keep closer eye on military spending: Xinhua ","news"
"825","Teen isolated, tested for Ebola virus in Australia ","news"
"826","Australian teen with fever quarantined, undergoing tests for #Ebola after a trip to Guinea ","news"
"827","Motorcycling: Marquez clinches record 12th win in Malaysia ","news"
"828","Badminton: Malaysian officials ""shocked"" over doping claims ","news"
"829","Syria regime air strikes kill 11 children: Monitor ","news"
"830","Hong Kong protest leaders suspend planned vote: Organisers ","news"
"831","Pakistan air strikes kill 18 militants ","news"
"832","Japan PM's support dented after female ministers quit: Poll ","news"
"833","Singapore has ""strongly condemned"" a suicide car bombing in Egypt that killed 30 soldiers ","news"
"834","#OccupyCentral protest leaders have cancelled a street poll due to ""many different opinions"" ","news"
"835","India chooses Israel for US$525m missile deal ","news"
"836","Tight security for 'defining' Tunisia vote ","news"
"837","Simulated terror attacks occurred at Dhoby Ghaut, Downtown MRT stations today (@TODAYonline) ","news"
"838",".@NEAsg says thunderstorms mainly over northern and western Singapore in the late afternoon ","news"
"839","Church blaze kills four in central Japan ","news"
"840","Police are investigating after DBS ATM, POSB cash deposit machine were splashed with paint ","news"
"841","Hong Kong protesters to hold street vote on next steps ","news"
"842","Off-grid German village banks on wind, sun, pig manure ","news"
"843","Old ties, new links, opportunities – President Tan sums up relationship between S'pore and UK ","news"
"844","Delhi chokes on toxic smog after festival of lights ","news"
"845","S$30m fund created to support projects aimed at helping disabled people and their caregivers ","news"
"846","A US nurse who took care of Ebola patients in West Africa was made to feel like ""a criminal"" ","news"
"847","No easy retirement in South Korea ","news"
"848","Thailand promotes prawn industry to counter slavery row ","news"
"849","S$30 million fund to help people with disabilities and their caregivers ","news"
"850","WATCH: Minister Tan Chuan-Jin abseils down a HDB block to launch an adventure interest group ","news"
"851","Police appeal for information in criminal trespass case ","news"
"852","War-scarred Ukraine votes for pro-Western future ","news"
"853","UK-Singapore Financial Dialogue to take place Jan 27-28 ","news"
"854","Quarantined US nurse says 'made to feel like a criminal' ","news"
"855","Police are looking for this man to assist with investigations into a criminal trespass case ","news"
"856","US struggles to turn the tide in war against Islamic State ","news"
"857","Keat Hong Constituency launches 'Care on Wheels' for needy residents ","news"
"858","Republicans poised to snatch US Senate in mid-terms ","news"
"859","Football: Wanderers 'halfway to something special' in AFC Champions League ","news"
"860","Five hurt in Canada industrial explosion ","news"
"861","Jack Bruce, bassist with rock legends Cream, dies aged 71 ","news"
"862","Divided Brazil votes for next president ","news"
"863","Rugby: Toulon and Toulouse give French away day cheer ","news"
"864","Football: Classy PSG make Bordeaux pay penalty ","news"
"865","Three Turkish soldiers shot dead in 'terrorist' attack ","news"
"866","Tennis: Goffin ends Coric dream run to make Swiss final ","news"
"867","Football: Dortmund slip further after fourth defeat ","news"
"868","Tennis: Murray edges out Ferrer to reach Valencia final ","news"
"869","Indian PM in first formal interaction with media ","news"
"870","Obama reassures Ebola-wary American public ","news"
"871","Singapore-UK ties, new links and opportunities: Tony Tan ","news"
"872","Million kg Challenge back for second season ","news"
"873","Book to feature stories by Sembawang GRC residents ","news"
"874","Egypt attacks stark reminders of terrorist threat: MFA ","news"
"875","India clears defence projects worth US$13b: Report ","news"
"876","Developer CapitaLand put up Earth Harp performance, fireworks to celebrate the milestone ","news"
"877","Largest condo project in S'pore - d'Leedon - completed, but 254 of 1,700 units still unsold ","news"
"878","d’Leedon condominium marks its completion ","news"
"879","Protesters top one million in anti-job reform Rome rally ","news"
"880","1 million: No of people who took to Romes' streets to protest PM Matteo Renzi's labour reforms ","news"
"881","Thai students demand justice 10 years after Tak Bai killings ","news"
"882","Tennis: Serena earns shot at title, revenge against Halep ","news"
"883","Special SG50 gift for S’porean couples getting married in 2015 ","news"
"884","Football: Pires suspended and fined for scuffle in India league ","news"
"885","Getting married next year? A special cert holder is being created for you #sg50 ","news"
"886","Ex-Gunner @piresrobert7 gets 2-match ban for HT scuffle during #IndianSuperLeague match ","news"
"887","Manchester City (@MCFC) suffers shock 2-1 defeat at Upton Park. 2nd league defeat leaves them 5 points adrift of @chelseafc, who play Sunday","news"
"888","""It took blood, sweat, tears"": Jovin Tan. She and Yap Qian Yin won gold at #AsianParaGames2014 ","news"
"889","Singapore athletes return from Asian Para Games ","news"
"890","US says 'scaled-down' military drills to go ahead in Thailand ","news"
"891","Visitors try driverless buggies at Chinese and Japanese Gardens ","news"
"892","25 eurozone banks fail ECB stress test: Reports ","news"
"893","Turkey monitoring 24 people over yellow powder scare ","news"
"894","DPM Teo to make official three-day visit to China ","news"
"895","Want a ride? Driverless buggies were on offer at Chinese, Japanese Gardens for visitors ","news"
"896","Sick banks: 25 Eurozone banks fail health check by European Central Bank ","news"
"897","English champions @MCFC currently down 1-0 against West Ham (@whufc_official) at Upton Park. Morgan Amalfitano with goal #WHUFCVMCFC","news"
"898","24 people under observation after suspicious yellow powder sent to 5 consulates in #Istanbul ","news"
"899","DPM @teocheehean to make 3-day visit to China; will co-chair 11th Joint Council for Bilateral Cooperation meeting ","news"
"900","Tennis: Halep beats Radwanska to reach WTA Finals title match ","news"
"901","Lebanon army attacks gunmen in historic Tripoli market ","news"
"902","Can @simona_halep do the double against @serenawilliams during #WTAFinals? @WTAFinalsSG ","news"
"903","State of emergency invoked after 30 soldiers were killed by a car bomb in #Egypt ","news"
"904","SOUK ATTACK: Fire-fight in Tripoli results in 1 dead and 17 injured, including 8 civilians ","news"
"905","Organiser apologises over 'I Want to Touch a Dog' event ","news"
"906","#WTAFinals: @simona_halep goes through to Finals against @serenawilliams; sweeps @ARadwanska 6-2, 6-2","news"
"907","""I Want to Touch a Dog"" organiser apologises;says event not meant to distort Islamic teachings ","news"
"908","Singaporean held in Batam unaware he's on Interpol list ","news"
"909","Emergency rule in Egypt's Sinai after bomb kills 30 soldiers ","news"
"910","RT @yunsukCNA: Balloons sent from Ganghwa after #imjingak effort. Defector: Important not to give in to #DPRK threats ","news"
"911","RT @ByFarisMokhtar: @ARadwanska serving 1-5 down, trying to stay in the 1st set. Can she hang on?","news"
"912","Lim is reportedly wanted by US for allegedly smuggling electronic parts from US to Iran, between 2007-2008 ","news"
"913","Singaporean Lim Yong Nam arrested in Batam on @Interpol's Red Notice List; lawyer says Lim did not know of this ","news"
"914","RT @ByFarisMokhtar: #Halep and #Radwanska treating crowd with some long rallies early in match. 1-1 on scoreboard ","news"
"915","RT @ByFarisMokhtar: @ARadwanska Vs @simona_halep - who will face @serenawilliams in the #WTAFinals? ","news"
"916","RT @yunsukCNA: Defector: Activists on way to another location after 2 failed attempts ","news"
"917","Tennis: Racquet-smashing Serena wins Wozniacki thriller ","news"
"918","Myanmar army kills 'reporter' in custody: press body ","news"
"919","""Reporter"" Aung Naing gunned down after trying to flee detention: Myanmar Press Council ","news"
"920","RT @ByFarisMokhtar: @serenawilliams: ""I have a reset button when I'm down. I hit it, try to fight for every point and look at positives.""","news"
"921","RT @ByFarisMokhtar: ""@CaroWozniacki played super aggressive. Made few errors"": @serenawilliams ","news"
"922","RT @ByFarisMokhtar: @serenawilliams on smashing racket during match: ""I can lose my cool a little bit"" ","news"
"923","RT @ByFarisMokhtar: @serenawilliams' post-match press con begins ","news"
"924","ONE DAY MORE: @ARadwanska or @simona_halep stand in @serenawilliams' way of winning #WTAFinals ","news"
"925","Iran loses lawsuit in Taiwan over arms scam: Reports ","news"
"926","Tennis: Williams beats Wozniacki to reach WTA Finals title match ","news"
"927","Golf: PGA president sacked over Poulter 'lil girl' jibe ","news"
"928","PGA of America President #TedBishop sacked for calling @IanJamesPoulter ""lil girl"" on #Twitter ","news"
"929","Final score between @serenawilliams v @CaroWozniacki: 2-6, 6-3, 7-6","news"
"930","#WTAFinals: @serenawilliams powers past @CaroWozniacki and into the finals after a 3-set struggle spanning 2 hours ","news"
"931","Botswana ruling party leads in early election results ","news"
"932","Italian court quashes Dolce &amp; Gabbana fraud convictions ","news"
"933","Motorcycling: Marquez grabs pole for Malaysian MotoGP ","news"
"934","India 'love jihad' claims fuel Hindu-Muslim tensions ","news"
"935","Momentum building on Pacific trade deal: Australia, US ","news"
"936","It's neck and neck now in 1st #WTAFinals semis: @serenawilliams v @CaroWozniacki 2-6, 6-3, 5-5 ","news"
"937","Virtual #OccupyHK: Yellow Umbrella mobile game has players fend off attacks on protest lines ","news"
"938","Badminton: Malaysia to get doping test result next month ","news"
"939","Egypt imposes state of emergency in Sinai after bomb kills 30 soldiers ","news"
"940","Malaysian envoy in New Zealand police custody on sex charge ","news"
"941","IMF fights negative interest rates ","news"
"942","Two US states order tough Ebola quarantine rules ","news"
"943","Google exec makes record skydive from edge of space ","news"
"944","Canada seeks to beef up security after attacks ","news"
"945","North Korea likely can build nuclear warhead: US general ","news"
"946","Investors punish Amazon after hefty losses ","news"
"947","Israeli troops shoot dead Palestinian teen in West Bank ","news"
"948","New York police brand hatchet attack 'terrorist' act ","news"
"949","Dollar dips in cautious trade ahead of Fed meeting ","news"
"950","Motor Racing: Title-chasing Ogier maintains lead in Spain ","news"
"951","Tennis: Nadal calls time on 2014, faces November surgery ","news"
"952","US school shooting leaves gunman, student dead ","news"
"953","US stocks push higher despite big Amazon drop ","news"
"954","Car bomb in Egypt's Sinai kills 28 soldiers ","news"
"955","Oil prices slide amid questions on reported Saudi cuts ","news"
"956","War-scarred Ukraine counts down to key vote ","news"
"957","Athletics: Ex-world 800m champion Mulaudzi dies in car crash ","news"
"958","Two US nurses declared cured of Ebola ","news"
"959","Student gunman wounds seven at US school ","news"
"960","Frustration at UN climate talks despite EU deal ","news"
"961","Tennis: Nadal pulls out of Paris Masters as surgery looms ","news"
"962","Rebels, peshmerga set to reinforce Syria's Kobane ","news"
"963","Student wounds six, kills self in US school shooting ","news"
"964","Football: European clubs campaign against Qatar winter World Cup ","news"
"965","Italy to open Nero's Golden House for weekend tourists ","news"
"966","Mexico governor steps down over student disappearances ","news"
"967","Tennis: Ferrer hits 600 wins, faces Murray in Valencia ","news"
"968","Snowplough in Total crash reversed into jet's path: Probe ","news"
"969","Angry Cameron vows not to pay new British EU bill ","news"
"970","Tennis: Murray battles past Anderson into Valencia semis ","news"
"971","Modi government takes RTI to another level ","news"
"972","Singapore, UK reaffirm commitment to combat ill effects of climate change ","news"
"973","Persuading students to study engineering a challenge: Prof Lui ","news"
"974","US new home sales creep up to highest level in 6 years ","news"
"975","Mass Ebola vaccines for Africa within 8 months: WHO ","news"
"976","Hundreds of thousands #Ebola vaccine doses to roll out by mid-2015; trials likely in Dec: @WHO ","news"
"977","Britain's Cameron says won't pay EU bill on Dec 1 ","news"
"978","Touching dogs un-Islamic: Malaysia's National Fatwa Council ","news"
"979","Banking and finance jobs on the rise in Singapore ","news"
"980","Microsoft drops Nokia name from smartphones ","news"
"981",".@David_Cameron turns red and bangs lectern after EU orders UK to pay backdated US$2.6b bill ","news"
