"","user","type"
"1367","Because we've all heard the Tinder horror stories: @LocalAttraction","fashion"
"1368","Instead of emptying your pockets on a costume you'll never wear again, try purchasing a statement piece: ","fashion"
"1369","From Angelina Jolie's wedding dress to Rihanna's crystal ensemble at the CFDA awards--10 costume ideas to consider: ","fashion"
"1370","There is a piece of lingerie out there to make every bride feel special, we just made it a whole lot easier to pick: ","fashion"
"1371","The 10 best beauty Instagrams of the week were au naturel: ","fashion"
"1372","The bar (and leg) has been set high for the 10 best beauty and fitness Instagrams of the week, thanks ","fashion"
"1373","We put together the perfect outfits for attending a winter wedding, and they won't break the bank: ","fashion"
"1374","From Angelina Jolie's wedding dress to Rihanna's crystal ensemble at the CFDA awards--10 costume ideas to consider: ","fashion"
"1375","Dont you sometimes want to skip the meal and just go straight to dessert? #madeleines #macaroons ","fashion"
"1376","The 11 best sweet treats we found (and ogled) on our Instagram feeds: ","fashion"
"1377","Beauty's favorite new off-duty hair accessory is the fedora: ","fashion"
"1378","Gisele set the Instagram bar (and her leg) high by posting a yoga pose among a smattering of fall foliage: ","fashion"
"1379","Don't you sometimes wish you could just skip the meal and go straight to dessert?   ","fashion"
"1380","Why red lipstick season is kicking off well before the holidays: ","fashion"
"1381","The 10 best beauty Instagram moments of the week: ","fashion"
"1382","The 16 best movie wedding scenes: ","fashion"
"1383","We'd argue that just about everyone looks better cocooned in a plush cashmere cardigan. Our 14 favorites: ","fashion"
"1384","What Vogue editors would wear if they could redo their wedding day: ","fashion"
"1385","The 10 best fashion Instagrams of the week: ","fashion"
"1386","From @KendallJenner's bright crimson to @Lupita_Nyongo's rich burgundy, these are the red lipsticks we're loving: ","fashion"
"1387","Once the dress has been chosen, the venue booked, and the invitations sent, there is one more decision: Wedding Hair ","fashion"
"1388","We'd argue that just about everyone looks better cocooned in a plush cashmere cardigan. Our 14 favorites: ","fashion"
"1389","What Vogue editors would wear if they could redo their big day: ","fashion"
"1390","Why red lipstick season is kicking off well before the holidays: ","fashion"
"1391","The 10 best fashion Instagrams of the week: ","fashion"
"1392","A little inspiration for the sweater weather ahead: ","fashion"
"1393","Happy 30th birthday, @katyperry! Celebrate with a look at her best red-carpet moments: ","fashion"
"1394","Halloween gives us an excuse to try on a high-wattage bodysuit and a glamorous beauty look: it's the Cher way. ","fashion"
"1395","The best wedding hair we've seen, well, ever: ","fashion"
"1396","The bride wore @AlbertaFerretti and they married on the Amalfi Coast: ","fashion"
"1397","""Photobomb"" has been named the 2014 Word of the Year. And so, our 14 favorite celebrity photobombs: ","fashion"
"1398","The fantasy picks of Vogue editors, if they could do a wedding dress redux: ","fashion"
"1399","Cher, Kate Moss, Diana Ross-why not dress as your favorite beauty icon for Halloween? ","fashion"
"1400","16 Vogue editors share their favorite weddings from the silver screen: ","fashion"
"1401","We can't get enough of @taylorswift13's Instagram feed: ","fashion"
"1402","The best way to celebrate #CiderWeek is to make your own: ","fashion"
"1403","If you know one thing about birthday girl @katyperry's style, you know she's up for anything on the red carpet: ","fashion"
"1404","""Wouldn't you run away from your lavish wedding to a stuffed shirt if Clark Gable was waiting in a car for you?"" ","fashion"
"1405","Legendary @YSL muse Loulou de la Falaise lives on in a new book: ","fashion"
"1406","Kate Middleton, Anne Hathaway, and Kim Kardashian West put their own spin on the LBD: ","fashion"
"1407","The 10 chicest Instagrams of the week: ","fashion"
"1408","Anyone can wear bangs (no, really): ","fashion"
"1409","Instead of emptying your pockets on a Halloween costume that you'll never wear again, try a statement piece: ","fashion"
"1410","5 stylish boot and coat combos that won't break the bank: ","fashion"
"1411","What to wear when you know you'll run into an ex-and his new girlfriend: ","fashion"
"1412","How to recreate Michelle Williams's messy French girl texture in the new Louis Vuitton campaign: ","fashion"
"1413","How to match your lipstick and outerwear: ","fashion"
"1414","This pop icon turns 30 today. Happy birthday katyperry! Click the link in our bio for her best red ","fashion"
"1415","When is ""shabby chic"" too shabby? #AskLynn ","fashion"
"1416","Ciara's 12 best looks of the year: ","fashion"
"1417","10 frighteningly chic looks to wear on All Hallows' Eve and beyond: ","fashion"
"1418","When it comes to your wedding dress, would you redo? ","fashion"
"1419","Thank you, readers! The Joan Didion documentary reached its @kickstarter goal in 1 day: ","fashion"
"1420","New York isn't called the Big Apple for nothing: ","fashion"
"1421","This legendary @YSL muse lives on in a new book: @Rizzoli_Books","fashion"
"1422","Catherine McNeil remembers her first Vogue casting call: ","fashion"
"1423","Which of these eyeliner trends from the spring 2015 runways would you try? ","fashion"
"1424","5 stylish boot and coat combos that won't break the bank: ","fashion"
"1425","Cult director Gregg Araki on his new movie with @shailenewoodley: ","fashion"
"1426","What to wear when you know you'll run into an ex-and his new girlfriend: ","fashion"
"1427","How to get Beyonc's edgy ensemble (biker jacket emblazoned with ""Mrs. Carter"" on the back not included): ","fashion"
"1428","The miniskirt has come a long way: ","fashion"
"1429","How to match your lipstick and outerwear: @LilyAldridge @rihanna","fashion"
"1430","So how did you do on tonights Vogue @Jeopardy category?","fashion"
"1431","In honor of his birthday, here are 5 fun @Drake Shakes from Vogue notables, including the man himself: ","fashion"
"1432","5 biker babes share their tips on breaking in denim like a pro: ","fashion"
"1433","Bucket hats vs. Beanies: Which side are you on? ","fashion"
"1434","Which of these eyeliner trends from the spring 2015 runways would you try? ","fashion"
"1435","It's hard not to notice that a whole new set of musicians have been crossing over into the fashion world as of late: ","fashion"
"1436","Thank you, readers! The Joan Didion documentary reached its @kickstarter goal in 1 day: ","fashion"
"1437","A fashionable celebration and and an emotional tribute to the late Oscar de la Renta: #FGINightofStars","fashion"
"1438","When it comes to your wedding dress, would you redo? ","fashion"
"1439","Refusing to grow up is nothing new in film, but Lynn Shelton's Laggies has a new take: ","fashion"
"1440","Happy birthday @Drake! 4 ways to style his @welcomeOVO line: ","fashion"
"1441","Spotted: New #SS15 shoes have just arrived in the Vogue closet. @marcjacobsintl @proenzaschouler ","fashion"
"1442","Julian Assange spoke with about his new book, When Google Met WikiLeaks: ","fashion"
"1443","Meet the real thing: 5 female motorcyclists from across the country who live and ride in their vintage denim. ","fashion"
"1444","5 stylish boot and coat combos that won't break the bank: ","fashion"
"1445","Because Collins English Dictionary named ""photobomb"" the 2014 Word of the Year, the best celebrity photobombs ever: ","fashion"
"1446","Why @armani's 24-hour limited-edition lipstick is the ultimate no-makeup makeup shade: ","fashion"
"1447","What happens when you take a French It girl to L.A.? @cfda @THECORNERdotcom ","fashion"
"1448","Please don't buy it if it doesn't fit! And other vintage shopping tips from Lynn Yaeger: ","fashion"
"1449","""I felt like Sam White was someone who was trying to mastermind her identity,"" says @DearWhitePeople's @TThompsonYES: ","fashion"
"1450","Remembering Oscar de la Renta's stunning homes and gardens in Vogue: ","fashion"
"1451","What do you do when your most prized vintage clothing is falling to pieces? #AskLynn, that's what: ","fashion"
"1452","Nonprofit leader @katiemeyler shares her experiences in Liberia and efforts to help families destroyed by Ebola: ","fashion"
"1453","From dry to oily and everywhere in between, these are the best foundations for every skin type. Period. ","fashion"
"1454","She's not just a girl, she's a style icon. @gwenstefani photographed by #AnnieLeibovitz, November ","fashion"
"1455","The @ABTBallet fall gala was a star-studded affair. Go beyond the red carpet: ","fashion"
"1456","Welcome to the season of winter wonderland weddings! Now, what do you wear? ","fashion"
"1457","The evolution of @gwenstefani's SoCal beauty: Photo by Steven Meisel ","fashion"
"1458","#TBT to when @gwenstefani stole our hearts in ab-baring crop tops and a crown of miniature, knobby knots: ","fashion"
"1459","@UrbanBushBabes @thecoveteur And we are perfectly OK with taking the blame on this one.","fashion"
"1460","Oscar de la Renta's taste and passion for interiors was a reflection of the beautiful dresses he was so beloved for: ","fashion"
"1461","London's first @BALLY_SWISS flagship opened last night with a little help from @Lupita_Nyongo: ","fashion"
"1462","Daydreaming. #TBT #FromtheArchives #wishyouwerehere Photo by #PatrickDemarchelier, December 2004. ","fashion"
"1463","Model @LilyAldridge and @BarneysNY fete @ThakoonNY's 10 years in the fashion industry: ","fashion"
"1464","Our 20 favorite street style looks from Seoul Fashion Week: ","fashion"
"1465","Behati Prinsloo shows us why a highlighting cream changes everything: ","fashion"
"1466","An exclusive look into @Rizzoli_Books' new tome on the New York School Movement: ","fashion"
"1467","Looking for the best vintage? Wondering how to wear your new Junya? Just ask our resident fashion adviser Lynn Yaeger by using #AskLynn!","fashion"
"1468","Kim Kardashian West goes for lady-in-red style: ","fashion"
"1469","3 cool takes on the ponytail: ","fashion"
"1470","Anyone can wear bangs (no, really): ","fashion"
"1471","Supermodel @maggierizer takes a trip down memory lane on her first Vogue casting call: ","fashion"
"1472","@thecoveteur Well, hi there @UrbanBushBabes!","fashion"
"1473","Because everyone needs a jack-o-lantern on Halloween: ","fashion"
"1474","Alexa Chung's cat eye game is bar none: ","fashion"
"1475","There's a fringe shape for everyone: ","fashion"
"1476","From Shanghai to Changsha and back with model @LiuWenLW: ","fashion"
"1477","3 moderns spins on the ponytail from @GiGiHadid, @realmonaghan, and @Jaime_King:  ","fashion"
"1478","The Queen of Fabulosity @OfficialKimora has taken on a new role: ","fashion"
"1479","Reflecting back on 10 years in fashion with @ThakoonNY: ","fashion"
"1480","Kim Kardashian West goes for lady-in-red style: ","fashion"
"1481","Eat like Robert Indiana: ","fashion"
"1482","""I want to carve out a world of @ThakoonNY."" ","fashion"
"1483","A little love letter to Eddie Redmayne: ","fashion"
"1484","Talking to @DearWhitePeople's breakout star @TThompsonYES: ","fashion"
"1485","Reese Witherspoon shows off a bold and figure-flattering print: ","fashion"
"1486","Like every model the make-or-break moment for @maggierizer began with a simple Polaroid: ","fashion"
"1487","Happy 10th anniversary, @ThakoonNY! ","fashion"
"1488","From Chuck Taylors to Herms, these are the best accessories we saw at Seoul Fashion Week: ","fashion"
"1489","Clearly @RWitherspoon is doing her part to usher in the return of ladylike dressing: ","fashion"
"1490","Dakota Johnson offers an expert lesson in the best makeup for brunettes: ","fashion"
"1491","3 cool takes on the ponytail: ","fashion"
"1492","The accessories seen at Seoul Fashion Week have the power to turn heads all season long: ","fashion"
"1493","The ultimate bangs survival guide: ","fashion"
"1494","Dakota Johnson offers an expert lesson in the best makeup for brunettes: ","fashion"
"1495","Happy birthday #CatherineDeneuve! The actressand eternal museturns 71 today. See her best beauty ","fashion"
"1496","There's a fringe for everyone: ","fashion"
"1497","Happy Birthday, Catherine Deneuve! Her 7 most unforgettable beauty moments: ","fashion"
"1498","4 runway stars work it out for the new #nikewomen collection. #regram joansmalls @karliekloss ","fashion"
"1499","The @PeterPilotto guide to Antwerp: ","fashion"
"1500","Our 20 favorite street style looks from Seoul Fashion Week: ","fashion"
"1501","Dakota Johnson knows the best makeup tips for brunettes: ","fashion"
"1502","The 10 chicest Instagrams of the week: ","fashion"
"1503","@jeanstories @JoeFresh Give me an F! Give me a J!","fashion"
"1504","Because Halloween is all about transformation: ","fashion"
"1505","This week's best beauty moments came by way of windswept waves, bronzed cheeks, and sultry, smoky eyes: ","fashion"
"1506","One of the 7 things you have to do in #Antwerp according to peterpilotto? Coffee (or tea or pastries) ","fashion"
"1507","13 Vogue editors and the sweaters they can't get enough of this fall: ","fashion"
"1508","Watch the exclusive trailer for the new Joan Didion documentary: ","fashion"
"1509","35 of @KimKardashian's best fashion moments from the last year: ","fashion"
"1510","Griffin Dunne's ""Aunt Joan"" is actually Joan Didion-and he's making a movie about her life: ","fashion"
"1511","The one and only @DVF opened her L.A. home for a cozy dinner in celebration of the #CVFF finalists: @CFDA","fashion"
"1512","""A wedding gown is probably the most special dress in a woman's life."" Watch @katebosworth's fitting with Oscar: ","fashion"
"1513","The editors, models, actresses, and socialites he dressed, as well as the designers he inspired, pay tribute to ODLR: ","fashion"
"1514","One show to see every night at @CMJ: ","fashion"
"1515","Until next time, @MichaelKors!","fashion"
"1516","guide to #Seoul's 9 most stylish neighborhoodslike #Hapjeongis out now! #Mecenatpolis ","fashion"
"1517","The 10 best beauty looks of the week: ","fashion"
"1518","An intimate gathering of @CFDA / Vogue #FashionFund designers on the eve of their L.A. fashion show: ","fashion"
"1519","The Duchess puts a feminine spin on a traditional menswear fabric: ","fashion"
"1520","Anna Wintour remembers Oscar de la Renta: ","fashion"
"1521","This was truly the year of @KimKardashian: ","fashion"
"1522","Our own @hamishbowles joins @TheEllenShow and @portiaderossi on an inspirational trip to Paris: ","fashion"
"1523","The @AltMW14 contest was no letdown: ","fashion"
"1524","L.A. has become a memorable last stop on the road to the CFDA/Vogue Fashion Fund Award: ","fashion"
"1525","""Oscar was everything you could want a friend to be."" Anna Wintour remembers the legend: ","fashion"
"1526","The Paris Opera House like you've never seen it before: ","fashion"
"1527","A lesson in how to add impact to a neutral makeup palette: ","fashion"
"1528","This is the ultimate bombshell beauty pairing: ","fashion"
"1529","35 of Kim's best fashion moments from the last year: ","fashion"
"1530","In 2004, @angelcandice walked into Vogue for her first casting Polaroid. And the rest, as they say, is history: ","fashion"
"1531","This week's 10 Best Dressed list is here: Who has your favorite look?","fashion"
"1532","There's just something about Anjelica Huston: ","fashion"
"1533","5 photos that will make you want to go long this fall: ","fashion"
"1534","In honor of Seoul Fashion Week, the city's 9 most fashion-forward neighborhoods: ","fashion"
"1535","Outrageous dressing makes a comeback in London at Alternative Miss World 2014: ","fashion"
"1536","See @angelcandice's first Vogue casting polaroid--and her best moments in the pages of Vogue: ","fashion"
"1537","Remembering Oscar de la Renta with @OfficialALT: ","fashion"
"1538","Behind the scenes of Amal Clooney's wedding dress fitting with the legendary Oscar de la Renta: ","fashion"
"1539","A look at Oscar de la Renta's last collection: ","fashion"
"1540","Oscar de la Renta has passed away at the age of 82, but he will always be remembered through his work and legacy. ","fashion"
"1541","The ""King of Evening"" will be forever remembered. #RIP #OscardelaRenta ","fashion"
"1542","Blake Lively's slept-in waves and darker roots make up the ultimate bombshell pairing: ","fashion"
"1543","20 Halloween costumes inspired by movie and TV characters: ","fashion"
"1544","The 10 most unconventional wedding ensembles from Bridal Week: ","fashion"
"1545","Anjelica Huston on the secrets to staying impossibly chic, even when you're made to look ridiculous: ","fashion"
"1546","What to Wear to Work, the Art Dealer Edition: ","fashion"
"1547","The best street style looks from Istanbul Fashion Week: ","fashion"
"1548","The Seoul fashion industry revels in androgyny: ","fashion"
"1549","Lupita Nyong'o's pared-down makeup tones still make a big impact: ","fashion"
"1550","#BTS at the #PalaisGarnier on set for #AnnieLeibovitz's November cover shoot with benjaminmillepied ","fashion"
"1551","Inside the kitchens of 8 very stylish cooks: ","fashion"
"1552","With the majority of states declaring same-sex marriage legal, here's our favorite gay celebrity weddings: ","fashion"
"1553","Does anyone do bohemian bombshell hair quite like Blake Lively? ","fashion"
"1554","#AskLynn all your pressing fashion questions and she just might pick one to answer on ","fashion"
"1555","The 10 beauty trends from Fashion Week you should know about: Photo by @KevinTachman ","fashion"
"1556","3 ways to rethink fashion's favorite hairstyle, the ponytail: ","fashion"
"1557","The best street style at Seoul Fashion Week belonged to the boys: ","fashion"
"1558","The 10 makeup essentials every woman needs on her wedding day: ","fashion"
"1559","A grand tour of the Paris Opera Ballet with new director @B_Millepied and @NataSupernova: ","fashion"
"1560","Rita Ora is channeling seventies beauties like Lauren Hutton and Bianca Jagger: ","fashion"
"1561","5 photos that will make you want to go long this fall: ","fashion"
"1562","November cover star Natalia Vodianova's 20 most unforgettable appearances in Vogue: ","fashion"
"1563","Rita Ora boogies into fall '70s style: ","fashion"
"1564","Let 7 of Bill Murray's finest roles inspire your best Halloween costume yet: ","fashion"
"1565","Blake Lively's Southwest-inspired blanket-coat is exactly what we want to wear this fall: @Preserve_Us","fashion"
"1566","All the inspiration you need for your fall wedding: ","fashion"
"1567","4 Halloween ideas for couples to try this year: ","fashion"
"1568","Get Freja Beha Erichsen's quintessential model-off-duty street style look: ","fashion"
"1569","Beauty guru @patmcgrathreal does @NataSupernova's makeup with her eyes closed: ","fashion"
"1570","The 8 #ALEXANDERWANGxHM pieces we can't wait pick up in stores November 6: ","fashion"
"1571","November cover star @NataSupernova's best moments in Vogue: ","fashion"
"1572","Tonight marks the end of an era for nycballet with #ballerina wendyw's farewell performance. Photo by ","fashion"
"1573","Timeless inspiration for wedding flowers, freshly picked from the Vogue Archives: ","fashion"
"1574","Blake Lively's first red carpet appearance since announcing her pregnancy was a radiant one: ","fashion"
"1575","For your Saturday night beauty inspiration: ","fashion"
"1576","A new @HarryWinston collection is always something to write home about: ","fashion"
"1577","How to get Debbie Harry's punk braid, blue eyeshadow, and bright lip look for your Saturday night out: ","fashion"
"1578","5 things you never knew about perfume: ","fashion"
"1579","The 14 most eligible bags for fall: ","fashion"
"1580","The 12 best wedding dresses from Bridal Week: ","fashion"
"1581","Have you seen every piece from Alexander Wang's new collection for H&amp;M? ","fashion"
"1582","The #NovemberIssue is here with @natasupernova! Click the link in our bio to read @hamishbowles's ","fashion"
"1583","The November cover is here with @NataSupernova! ","fashion"
"1584","The 16 best wedding flower moments in Vogue: ","fashion"
"1585","The 14 most eligible bags for fall: ","fashion"
"1586","""Searching for an equal. Must love fashion."" @MaisonValentino ","fashion"
"1587","Everything you need to get the signature look of one of our favorite models off duty: ","fashion"
"1588","The 5 interior design books to inspire you this fall: ","fashion"
"1589","A breathtaking new book charts the life of style goddess Marella Agnelli: ","fashion"
"1590","How to get a fresh-from-vacation glow in the chilly months (no tanning beds, though, please): ","fashion"
"1591","A shorthand guide to the 10 best beauty trends for spring: ","fashion"
"1592","The best Halloween costume ideas for couples: ","fashion"
"1593","Why should you have to give up a fresh-from-vacation glow just because you're wearing a jacket and boots? ","fashion"
"1594","The original model-off-duty, Freja Beha Erichsen, turns 27 today! Here's how to get her look: ","fashion"
"1595","It's time for the 10 best fashion Instagram moments of the week! ","fashion"
"1596","Chanel Iman makes the case for matching your lip color to your dress: ","fashion"
"1597","Why one military couple left New York and embraced desert life in Joshua Tree: ","fashion"
"1598","The members of @_warpaint dish on the all-time best mascara: ","fashion"
"1599","A portrait of marriage during wartime: ","fashion"
"1600","5 things you never knew about perfume: ","fashion"
"1601","4 secrets to preserving your boots this fall: ","fashion"
"1602","Boo-worthy Halloween ideas for codependent couples: ","fashion"
"1603","The 12 best wedding dresses from Bridal Week: ","fashion"
"1604","In today's world, a thoughtful shade of matching lipstick is unexpected, and maybe even a bit rebellious: ","fashion"
"1605","A shoe in every shade! @hamishbowles's #BTS look at Elizabeth Parke Firestone's collection at ","fashion"
"1606","What if finding the perfect bag for you was as easy as answering a personal ad?","fashion"
"1607","""What we have in mind are swans . . ."" Diana Vreeland's editor's letter to Lord Snowdon and his corresponding work: ","fashion"
"1608","If you're ready to cut the chords to your cable: ","fashion"
"1609","And the bride wore @EmilioPucci: ","fashion"
"1610","Talking ballerina beauty with @nycballet's @tilerpeck: Photo: @MarkPeckmezian ","fashion"
"1611","The divas are back! Here's what Aretha, Marianne, and Dionne are up to: ","fashion"
"1612","The 10 best beauty trends for spring: ","fashion"
"1613","This new remix from DJ Koze sounds, quite simply, like a frozen margarita tastes: ","fashion"
"1614","A portrait of marriage during wartime: ","fashion"
"1615","New book Snowdon: A Life in View pairs #LordSnowdons work with editors letters of ","fashion"
"1616","The 13 punniest Halloween costumes: ","fashion"
"1617","9 products that instantly fake a good night's sleep: ","fashion"
"1618","Offering women artificial wombs is NOT the answer to work-life harmony: ","fashion"
"1619","This Harry Potter x Sesame Street mash-up is your entire childhood rolled into one: ","fashion"
"1620","30 supermodel Instagrams that will inspired you to new levels of fitness: ","fashion"
"1621","The weird reason Kim Kardashian is hoarding Blackberrys: ","fashion"
"1622","You can now LIVE in the house from Breakfast at Tiffanys: ","fashion"
"1623","Aren't you fierce, Leos! See the best Halloween costume for each astrological sign: ","fashion"
"1624","Robbie Williams manages to not get smacked by his wife as he live-tweets her labor: ","fashion"
"1625","What having a mentor is REALLY worth: ","fashion"
"1626","Emma Stone, WHAT is that ring on your finger?? ","fashion"
"1627","Giant hockey players dress as Frozen characters to make these little kids laugh: ","fashion"
"1628","North West drew ALL OVER Kim Kardashian's Birkin: ","fashion"
"1629","A brief history of Ryan Reynolds gazing adoringly at Blake Lively: ","fashion"
"1630","A 12-step guide to binge-listening to Taylor Swift's 1989 without losing your mind: ","fashion"
"1631","""Should I date my sister's ex?"" ","fashion"
"1632","7 steps to getting a waist that's Kim Kardashian-tiny: ","fashion"
"1633","15 iconic movie looks PERFECT for last-minute Halloween costumes: ","fashion"
"1634","Amy Poehler reveals her biggest regret: ","fashion"
"1635","What does it mean to have a mentor? ","fashion"
"1636","Why @HannahBronfman carries bath salts in her bag: ","fashion"
"1637","""I'm gay and in love with a girl."" ","fashion"
"1638","13 fabulously creepy books by smart ladies: ","fashion"
"1639","Kim Kardashian is spending her time buying Blackberry Bolds on eBay: ","fashion"
"1640","Kate Hudson rocks a gorgeous sugar-skull mask for a Halloween party--get the how-to here! ","fashion"
"1641","Ouch! Here's what it's really like to waist-train like Kim Kardashian: ","fashion"
"1642","Cindy Crawford shares a no-makeup selfie, proves she is TRULY flawless: ","fashion"
"1643","72 pieces of jewelry to make your witchiness complete: ","fashion"
"1644","The 13 punniest Halloween costumes: ","fashion"
"1645","Taylor Kitsch's top-secret True Detective plotline in 11 gifs: ","fashion"
"1646","What's in and what's out for fall beauty: ","fashion"
"1647","A brief history of Ryan Reynolds gazing adoringly at Blake Lively: ","fashion"
"1648","Offering women artificial wombs is NOT the answer to work-life harmony: ","fashion"
"1649","You can now LIVE in the house from Breakfast at Tiffanys: ","fashion"
"1650","This Harry Potter x Sesame Street mash-up is your entire childhood rolled into one: ","fashion"
"1651","72 pieces of jewelry for real witches: ","fashion"
"1652","The names are in! @ELLEmagazine's and our partner #mycalvins reveal who topped this year's Women in Hollywood list ","fashion"
"1653","Robbie Williams manages to not get smacked by his wife as he live-tweets her labor: ","fashion"
"1654","Giant hockey players dress as Frozen characters to make these little kids laugh: ","fashion"
"1655","We sure do! RT @madewell1937 Hi, @ELLEMagazine. Want to play dress up? ","fashion"
"1656","North West drew ALL OVER Kim Kardashian's Birkin: ","fashion"
"1657","30 supermodel Instagrams that will inspired you to new levels of fitness: ","fashion"
"1658","""My guy keeps asking me to tie him up--where do I start?"" ","fashion"
"1659","Offering women artificial wombs is NOT the answer to work-life harmony: ","fashion"
"1660","Why human rights heroine @AnnaNeistat says being a woman is an asset: ","fashion"
"1661","Fall accessories + baby animals = awesome. ","fashion"
"1662","Amy Poehler reveals her biggest regret: ","fashion"
"1663","What does it mean to have a mentor? ","fashion"
"1664","""I'm gay and in love with a girl."" How @RightorDoyle learned to love:  ","fashion"
"1665","Why @HannahBronfman carries bath salts in her bag: ","fashion"
"1666","13 fabulously creepy books by smart ladies: ","fashion"
"1667","""I'm gay and in love with a girl."" ","fashion"
"1668","Kim Kardashian reveals how she makes millions through social media: ","fashion"
"1669","15 iconic movie looks PERFECT for last-minute Halloween costumes: ","fashion"
"1670","Kate Hudson rocks a gorgeous sugar-skull mask for a Halloween party--get the how-to here! ","fashion"
"1671","Kim Kardashian is spending her time buying Blackberry Bolds on eBay: ","fashion"
"1672","Ouch! Here's what it's really like to waist-train like Kim Kardashian: ","fashion"
"1673","13 fabulously creepy reads by smart ladies: ","fashion"
"1674","The 13 punniest Halloween costumes: ","fashion"
"1675","72 pieces of jewelry to make your witchiness complete: ","fashion"
"1676","Cindy Crawford shares a no-makeup selfie, proves she is TRULY flawless: via @usweekly ","fashion"
"1677","The 13 punniest Halloween costumes: ","fashion"
"1678","Taylor Kitsch's top-secret True Detective plotline in 11 gifs: ","fashion"
"1679","What's in and what's out for fall beauty: ","fashion"
"1680","This Harry Potter x Sesame Street mash-up is your entire childhood rolled into one: ","fashion"
"1681","Offering women artificial wombs is NOT the answer to work-life harmony: ","fashion"
"1682","You can now LIVE in the house from Breakfast at Tiffanys: ","fashion"
"1683","This Harry Potter x Sesame Street mash-up is your entire childhood rolled into one: ","fashion"
"1684","Robbie Williams manages to not get smacked by his wife as he live-tweets her labor: ","fashion"
"1685","A 12-step guide to binge-listening to @TaylorSwift13's #1989: ","fashion"
"1686","Emma Stone, WHAT is that ring on your finger?? ","fashion"
"1687","Robbie Williams manages to not get smacked by his wife as he live-tweets her labor: ","fashion"
"1688","Giant hockey players dress as Frozen characters to make these little kids laugh: ","fashion"
"1689","North West drew ALL OVER Kim Kardashian's Birkin: ","fashion"
"1690","""My guy keeps asking me to tie him up--where do I start?"" ","fashion"
"1691","A brief history of Ryan Reynolds gazing adoringly at Blake Lively: ","fashion"
"1692","The latest celeb outfit trend is stolen straight off the farm: ","fashion"
"1693","Country music's latest 6'4"" hottie HATES that song of his that you love: ","fashion"
"1694","Healthy Halloween candy that tastes like it is TERRIBLE for you (i.e. delicious) ","fashion"
"1695","A 12-step guide to binge-listening to Taylor Swift's 1989 without losing your mind: ","fashion"
"1696","""It's rare to find new friends in adulthood...but I already knew we had plenty in common."" ","fashion"
"1697","Benedict Cumberbatch as Beyonce is the best thing you will see all day: ","fashion"
"1698","""I want a waist like Kim Kardashians."" ","fashion"
"1699","""Should I date my sister's ex?"" ","fashion"
"1700","4 key insights from a lawyer fighting the Texas abortion law: ","fashion"
"1701","Why educated women are having more babies: ","fashion"
"1702","There is now officially a cure for bitchy resting face: ","fashion"
"1703","7 steps to getting a waist that's Kim Kardashian-tiny: ","fashion"
"1704","So, about that Timberlands story everyone hated... ","fashion"
"1705","Bad news for Jennifer Lawrence and Chris Martin: ","fashion"
"1706","7 things you didn't know about choosing the right perfume: ","fashion"
"1707","15 iconic movie looks PERFECT for last-minute Halloween costumes: ","fashion"
"1708","10 times Buffy &amp; Angel completely destroyed your soul: ","fashion"
"1709","10 ways to tone up faster at the gym--in the same amount of time: ","fashion"
"1710","The 3 most common fall style questions, answered: ","fashion"
"1711","""I was raped...but not in the right way."" The shame that's kept this woman silent...until now: ","fashion"
"1712","20 totally unique engagement rings under $3000: ","fashion"
"1713","CONGRATULATIONS to Helen Mirren! ","fashion"
"1714","The latest Beyonce news will make your whole day: ","fashion"
"1715","Kelly Clarkson's AMAZING gospel cover of ""Shake it Off"" is Taylor Swift-approved: ","fashion"
"1716","7 things you didn't know about choosing the right perfume: ","fashion"
"1717","A 12-step guide to binge-listening to Taylor Swift's 1989 without losing your mind: ","fashion"
"1718","10 times Buffy &amp; Angel completely destroyed your soul: ","fashion"
"1719","ARE WE OUT OF THE WOODS YET? But really, are we? A close reading of Taylor Swift's latest: ","fashion"
"1720","The latest celeb outfit trend is stolen straight off the farm: ","fashion"
"1721","Benedict Cumberbatch as Beyonce is the best thing you will see all day: ","fashion"
"1722","Why educated women are having more babies: ","fashion"
"1723","There is now officially a cure for bitchy resting face: ","fashion"
"1724","Country music's latest 6'4"" hottie HATES that song of his that you love: ","fashion"
"1725","So, about that Timberlands story everyone hated... @bossip @theroot @globalgrind ","fashion"
"1726","4 key insights from a lawyer fighting the Texas abortion law: ","fashion"
"1727","10 ways to tone up faster at the gym--in the same amount of time: ","fashion"
"1728","Healthy Halloween candy that tastes like it is TERRIBLE for you (i.e. delicious) ","fashion"
"1729","The 3 most common fall style questions, answered: ","fashion"
"1730","CONGRATULATIONS to Helen Mirren! ","fashion"
"1731","20 totally unique engagement rings under $3000: ","fashion"
"1732","""Pictures or it didn't happen. Blood or it didnt happen...or you're probably just overreacting. Or lying."" ","fashion"
"1733","Where was Amal Alamuddin off to this weekend? Another fabulous fashion opportunity, of course: ","fashion"
"1734","The surprising thing that makes men fatter and women thinner: ","fashion"
"1735","The surprising thing that makes men fatter and women thinner: ","fashion"
"1736","The lazy girl's guide to #waisttraining like @KimKardashian. ","fashion"
"1737","Kelly Clarkson's AMAZING gospel cover of ""Shake it Off"" is Taylor Swift-approved: ","fashion"
"1738","""Should I date my sister's ex?"" ","fashion"
"1739","The best diet advice we've ever heard: ","fashion"
"1740","4 key insights from a lawyer fighting the Texas abortion law: ","fashion"
